============Overall============
1566 templates in total. 566 attributes in total. 1247 values in total. 8010 extractions in total. ============Template============
#VALUE#\Qs the s\E#ATTRIBUTE#	125
#ATTRIBUTE#\Q and serv\E#VALUE#	478
#ATTRIBUTE#\Q were too \E#VALUE#	39
#ATTRIBUTE#\Q wasn't that \E#VALUE#	244
#VALUE#\Q with wasabi \E#ATTRIBUTE#	41
#ATTRIBUTE#\Q was top \E#VALUE#	39
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Qs.\E	274
truffle	cheese	11
juicy	chicken	281
table	staff	22
sweet	caramel	68
reservation	take	135
nice	looking	16
night	eat	50
noisy	restaurant	41
exceptional	food	123
believe	hype	403
flavor	back	87
limited	ating	51
comes	side	70
friendly	great	181
taste	cream	75
highly	recommended	504
ood	plate	102
better	ramen	724
rush	dinner	115
line	parking	201
cooked	way	53
chocolate	croissant	206
hours	meal	22
sweet	cream	240
fficient	service	27
mouth	food	57
dessert	course	114
counter	sat	80
ago	ago	384
dessert	chocolate	236
suck	parking	111
way	line	83
ribs	great	68
area	restaurant	304
try	great	200
ain	place	137
reat	got	68
cheese	good	264
decided	friend	288
ood	dessert	79
sashimi	fresh	87
breakfast	breakfast	1554
fresh	tuna	37
job	job	302
top	service	41
broth	bowl	156
idea	idea	584
french	macaroons	15
amazing	got	87
service	meal	127
seated	bar	251
drive	way	143
back	home	268
table	able	121
bit	alty	251
hard	bread	41
good	parking	71
ood	long	127
quality	meat	434
thi	restaurant	73
flavor	definitely	169
quality	sushi	65
decor	decor	776
counter	right	23
slaw	side	176
tender	lamb	66
egg	ramen	280
dip	lamb	143
eat	quality	325
worth	minutes	200
lacking	flavor	40
told	wait	25
cream	cream	6323
specials	lunch	23
menu	dessert	203
lines	good	23
genius	gen	100
restaurant	visit	23
rib	got	69
yum	yum	134
table	small	171
spot	bar	33
generous	portions	434
thi	amazing	179
flavorful	chicken	31
bowl	friend	22
deliciou	place	269
ood	bun	165
menu	stuff	157
friendly	nice	130
dinner	took	22
ide	order	47
fast	friendly	42
ordered	modern	238
restaurant	menu	62
eat	back	49
park	back	44
dishe	back	69
hot	staying	11
good	rib	117
oven	pizza	173
reat	pizza	186
service	wait	223
sushi	sit	102
currant	sauce	78
potatoes	mashed	42
business	ines	37
worth	hour	299
sweet	sauce	636
meat	bread	85
fusion	asian	91
good	salsa	234
nice	place	779
food	away	129
combo	good	33
good	bit	278
life	cream	68
share	order	69
sucks	wait	23
french	laundry	11
ood	pancakes	78
away	restaurant	24
dinner	dinner	3681
bean	ordered	36
good	big	172
burger	definitely	128
weeks	weeks	64
beet	salad	17
table	came	407
mmm	good	62
ramen	menu	173
people	food	209
cozy	restaurant	11
order	order	1471
good	salty	42
food	network	184
deliciou	sandwiches	82
delicious	mouth	52
back	table	396
moist	chicken	185
enerous	portion	25
toast	good	133
taste	best	27
good	staff	210
soft	meat	119
suck	sucks	394
taste	amazing	39
eat	place	2929
eat	minutes	74
seoul	assy	82
bone	right	586
pretty	restaurant	58
reat	chicken	59
meal	great	696
japanese	food	36
counter	sit	272
delicious	tender	192
food	review	139
early	dinner	193
place	hour	94
great	crust	11
star	great	86
menu	waiter	22
friendly	taff	357
restaurant	food	539
back	probably	67
place	price	63
small	plate	191
becaus	long	74
night	group	27
getting	seated	23
bbq	best	248
small	menu	90
een	beans	98
bowl	sashimi	24
cooked	meat	224
dip	good	121
kitchen	kitchen	670
great	staff	349
thinking	place	75
hear	place	634
went	group	150
packed	went	152
reat	choice	29
flavor	chocolate	142
right	noodles	26
customer	ervice	453
coleslaw	salad	210
look	look	179
arlic	aioli	150
minutes	good	74
sauce	burger	27
ood	love	430
restaurant	experience	172
refreshing	sweet	27
better	tasted	157
amazing	dish	75
home	right	26
ood	portion	119
experience	dinner	24
counter	seat	124
away	place	317
did	try	281
sauce	lobster	27
morning	wait	134
tasting	menu	1414
dishes	ordered	178
regular	menu	211
salad	dip	79
beer	beer	832
recommend	recommend	427
ood	two	60
fun	place	45
things	try	239
definite	place	480
line	lunch	141
flavor	fried	22
rib	ordered	168
line	arrived	155
price	bit	116
flavorful	dish	22
ood	think	313
trying	place	117
course	wine	25
lunch	line	22
ring	back	78
table	took	155
nice	kick	64
deliciou	mouth	55
great	desserts	38
seated	place	80
cobbler	cheese	26
place	big	220
meal	part	535
spot	place	223
eats	eats	204
crawfish	beignets	403
ring	baby	69
big	party	11
comfortable	table	32
small	dish	55
menu	menu	5697
eat	cream	35
order	line	532
place	bit	253
mouth	texture	24
beignets	chocolate	83
order	call	249
good	bbq	1225
redible	food	132
place	super	44
better	ribs	145
worth	service	37
brisket	ribs	123
crispy	skin	60
flavor	right	153
stand	line	180
friday	went	318
amazing	dessert	128
meat	burrito	144
ood	come	95
dry	side	78
ago	came	31
wait	arrived	137
ramen	people	132
lucky	luck	65
order	came	182
good	bar	172
deliciou	ribs	192
salad	bbq	24
cafeteria	food	11
tasty	ordered	190
highly	place	640
soft	bun	166
salty	salt	122
red	taste	18
green	sauce	153
ood	look	62
packed	small	34
worth	getting	49
table	comes	56
texture	ramen	72
delicious	bun	211
eaten	best	415
back	hope	33
great	ordered	135
life	tasted	35
delicious	damn	62
eat	service	3934
smooth	cream	22
ood	place	2057
star	half	36
watering	mouth	88
restaurant	small	309
great	dish	197
jus	side	296
table	arrived	144
spicy	mustard	335
excellent	pork	133
fries	salad	419
line	went	294
tacos	place	186
ood	burrito	97
ood	try	250
tokyo	ramen	204
white	walls	39
reviews	food	25
wait	busy	136
best	cream	211
menu	bar	24
table	ramen	22
ood	ambiance	98
delicious	thought	149
pork	taste	26
thin	crust	331
work	work	901
treat	treat	872
cramped	place	85
cream	eat	45
good	verything	22
ood	dip	83
lunch	sashimi	77
great	house	22
place	menu	131
available	able	33
right	amount	62
green	onions	643
home	took	167
salmon	salmon	366
menu	wait	237
tomato	auce	153
sauce	buns	94
chop	chops	232
bbq	taste	24
great	experience	1206
group	place	191
service	experience	152
place	friend	354
beignets	apple	22
cheese	great	37
small	space	127
illed	octopus	35
stuff	menu	158
perfect	broth	254
nice	great	26
night	late	133
ring	bbq	34
seated	restaurant	68
restaurants	favorite	152
bar	chocolate	272
ood	service	2937
mushroom	mushrooms	270
hot	fudge	81
pork	brisket	184
best	good	339
disappoint	place	201
joint	ramen	123
restaurant	waiting	64
side	dry	37
city	bakery	22
experience	place	409
flavor	ordered	128
sit	counter	79
sweet	waffle	207
fries	chicken	231
sandwich	went	63
worth	ine	304
people	good	232
city	bbq	293
dish	ramen	79
francisco	cream	128
middle	table	103
good	bite	186
seating	area	32
tasty	tasty	3740
lamb	beef	163
eat	sandwich	136
chips	salsa	79
ried	got	61
delicious	tacos	66
flavors	two	134
delicious	brisket	22
quick	long	70
early	place	137
worth	experience	83
big	pancakes	23
cheese	tacos	234
hour	come	149
worlds	best	163
dishes	best	26
bean	sauce	15
sugar	sweet	25
minute	table	620
sauce	house	27
ood	nice	151
frie	slaw	84
quickly	pretty	127
appetizers	appetizer	99
egg	noodles	68
ish	quality	114
dining	area	403
name	place	69
bun	meat	65
quality	food	951
ordered	dish	22
pancake	order	80
friendly	service	2608
restaurant	lot	221
solid	food	45
melts	mouth	497
lunch	friends	62
ood	tuna	58
rib	beef	423
exceptional	good	24
saturday	lunch	71
filling	delicious	33
attentive	nice	98
sweetnes	sweetness	314
top	good	136
eat	flavor	427
poor	service	187
light	cream	23
counter	people	61
night	best	214
bar	got	50
pork	special	24
stars	five	382
minutes	bar	25
sauce	tasted	135
great	flavor	493
nice	sauce	259
tacos	burrito	24
bit	bland	112
sunday	wait	66
ood	great	1093
sauce	chop	41
line	weekend	46
salty	weet	102
orth	hype	153
absolute	place	216
got	restaurant	97
huge	fan	205
places	food	61
place	good	1986
breakfast	morning	38
dip	dips	113
delicious	taste	152
delicious	flavors	254
amazing	burger	244
mexican	restaurant	162
month	months	117
drinks	drinks	554
flavors	try	510
pancakes	pancakes	1797
cream	toffee	34
ramen	nice	96
caramel	try	192
ramen	hour	98
night	party	28
gets	gets	203
small	burgers	59
unique	flavor	467
texture	texture	1249
crawfish	beignet	828
side	sides	920
ood	tea	158
eat	sauce	282
bar	long	25
deliciou	fresh	250
place	downside	112
seated	half	35
restaurants	area	143
great	decor	25
love	tartine	94
beef	rib	80
cooked	perfectly	1518
night	night	4758
wait	pork	25
rice	bowl	555
crappy	service	12
brulee	creme	392
bones	meat	170
order	place	325
hour	came	159
tasty	sauce	404
morning	buns	168
vinaigrette	salad	23
toasted	coconut	264
weekend	went	123
call	call	72
flavors	taste	157
gem	place	83
eat	stuff	60
orth	place	499
sandwich	pork	436
expensive	expensive	680
dishes	try	343
ood	onion	76
riendly	quick	94
bit	place	686
side	dip	171
ramen	house	150
big	bowl	34
tasty	great	27
side	burger	150
nice	food	477
stomach	stomach	373
bbq	bbq	3345
jus	sandwich	23
great	company	41
stay	away	28
salty	liking	13
tables	small	92
reat	ervice	396
fries	onion	308
delectable	table	76
yelp	reviews	855
fish	fresh	285
try	people	35
flavors	back	63
worth	parking	138
ribs	back	285
menu	favorite	136
three	star	86
mall	ordered	48
sauce	flavor	270
som	reviews	23
away	good	156
good	burrito	174
terrible	service	118
brunch	try	23
back	menu	65
ribs	baby	258
burger	size	127
extra	noodles	397
cream	way	57
ain	long	47
meal	small	37
awesome	broth	13
loud	restaurant	249
reat	cream	44
good	toast	279
gyoza	ramen	59
hour	took	34
good	probably	71
food	dishes	60
waiting	place	126
amen	lot	33
pasta	dish	91
crowd	lunch	62
hour	least	124
seating	wait	26
menu	ordered	291
amazing	pretty	208
touch	nice	304
pork	soup	64
food	party	22
cheddar	cheese	181
tooth	sweet	154
good	friend	300
scallions	pork	27
lobster	lobster	932
restaurant	part	24
two	wait	67
frie	sauce	94
overpriced	price	84
sandwiches	great	68
fries	food	26
seated	good	26
raw	fish	26
bone	sauce	153
seat	wait	640
friends	friends	1997
ippudo	wait	62
ood	part	49
super	good	424
ramen	wait	423
ramen	expensive	38
rich	broth	634
nice	texture	13
salty	sauce	121
people	long	162
ramen	order	98
ippudo	ippudo	1156
night	try	67
make	make	114
tasty	dish	178
times	line	26
salad	onion	77
reat	flavor	325
home	back	78
eat	nice	84
drink	drinks	551
times	good	174
fries	slaw	168
way	drive	96
door	line	3251
ome	best	142
smile	face	216
ginger	bass	254
salad	chicken	175
baked	good	262
cooked	egg	58
person	good	25
oing	place	25
business	ine	75
place	busy	292
satisfying	sat	98
italian	food	11
cole	law	294
sides	cheese	23
ood	wait	278
caramel	banana	239
open	waiting	22
food	probably	53
back	food	677
bite	took	251
good	waited	83
cute	place	339
mediterranean	food	14
good	times	280
place	meal	26
hours	place	164
tender	auce	34
literally	literally	48
liver	toast	45
place	meat	133
ordering	food	24
rings	chicken	26
favorite	night	322
small	table	78
line	came	222
clean	place	426
deal	great	153
pizza	back	50
back	restaurant	659
manly	burger	324
table	place	513
miso	soup	169
style	family	161
dying	place	22
quick	rvice	46
rib	best	118
juicy	sauce	36
table	back	114
sunday	place	23
amazing	delicious	88
burger	side	67
long	waiting	524
fancy	restaurant	13
taste	burger	131
area	favorite	68
waffle	cream	129
food	cool	39
cream	best	195
ingredient	fresh	104
lot	street	120
table	bit	98
amazingly	good	230
creamy	broth	13
ice	service	48
delicious	tea	25
special	ramen	180
table	big	39
eat	take	45
place	expectations	114
bites	bite	39
ide	ordered	81
food	friendly	200
mediocre	ramen	14
early	line	128
waiting	waiting	1059
small	ramen	215
definitely	wait	411
banana	cream	126
sliders	pork	143
good	took	144
good	super	112
thi	delicious	56
table	table	5678
rocks	place	270
flavor	lot	137
flavor	cream	496
deliciou	burger	143
fantastic	restaurant	11
stars	wait	293
oing	back	189
cream	sweet	221
back	meal	22
salad	baby	53
delicious	good	394
extra	flavor	30
pretty	fast	647
lemonade	side	22
tasty	tacos	24
table	minutes	973
dipped	sandwiches	248
perfect	sweet	558
dishe	place	85
away	right	894
stew	stew	124
burger	meat	77
quick	wait	33
ramen	minutes	22
rings	potato	132
bass	bass	588
side	two	103
problem	place	66
waffles	waffles	1093
delicious	think	120
good	chocolate	437
special	pork	121
tasty	side	63
try	come	845
dessert	place	57
mouth	belly	37
eat	make	51
dente	noodles	74
minute	saturday	48
friend	best	62
money	place	71
umami	ketchup	93
hype	think	101
bar	minutes	132
meal	nice	138
excellent	fries	24
bad	idea	22
gourmet	burger	73
weekends	wait	179
good	amazingly	51
night	wait	537
pizza	amazing	91
noodle	broth	338
pork	bun	532
away	minutes	23
back	review	23
meal	definitely	166
top	chocolate	66
ome	place	368
downside	place	184
mouth	bite	177
names	list	27
flavor	noodles	149
waitstaff	waitstaff	67
salad	rice	77
full	baby	194
menu	things	541
salt	try	34
came	friends	94
bean	side	43
dips	dips	170
done	eating	22
orth	food	508
small	restaurant	1007
salad	ribs	269
bbq	san	86
cheese	side	182
enerous	portions	201
lunch	pecial	30
menu	best	248
meat	quality	425
restaurant	overall	22
meal	got	53
baked	apple	40
years	years	439
amazing	simply	263
cream	lavender	170
gets	place	71
ood	star	45
seat	people	33
flavor	dish	197
ine	friend	156
socal	burger	15
fresh	seafood	35
restaurant	dinner	63
side	spicy	27
unbelievable	able	46
meal	delicious	159
fantastic	place	294
taste	flavors	68
mac	salad	209
long	ramen	22
salad	back	56
right	line	43
great	location	51
flavor	caramel	306
area	table	27
ood	tuff	164
combo	chicken	58
bun	buns	1104
bar	service	67
table	bar	396
ago	weeks	161
experience	nice	88
table	name	40
carameliz	onions	33
ramen	came	186
noodles	wait	62
french	andwiches	448
bad	good	213
ood	ordered	318
favorite	chocolate	118
helpful	staff	549
plate	food	141
better	sandwiches	25
bone	fall	1512
hot	food	173
tasty	place	175
small	portions	715
cream	cheese	225
eles	place	45
sandwich	sandwich	4170
minute	two	33
frie	ordered	381
main	dish	89
bones	fall	42
impressed	food	237
table	prepared	68
oil	pork	28
bartender	bar	24
excellent	sauce	26
ingredients	ingredients	841
people	come	126
overrated	think	40
food	take	68
food	delicious	743
minutes	night	135
dipped	andwich	142
good	reason	545
eat	deal	181
special	treat	14
new	place	367
belly	belly	570
syrup	maple	269
bar	order	59
oodles	bowl	128
town	definitely	67
good	sign	372
experience	overall	585
waiting	area	31
good	mood	13
packed	place	3079
york	place	24
town	food	30
back	wait	3589
deliciou	lamb	81
prices	place	74
yummy	salad	65
cream	fan	177
tiny	portion	23
fantastic	ramen	82
experience	eating	26
place	sushi	205
finish	meal	33
fries	sides	79
worth	table	120
wait	stand	55
good	cheap	41
love	love	3903
flavor	pretty	56
take	reservations	363
free	refills	158
share	friend	65
meal	ramen	27
awesome	pork	197
back	going	697
tip	sandwich	42
minutes	table	885
experience	come	23
joint	place	122
entire	menu	17
better	chocolate	23
strong	flavor	64
fast	fast	1412
wait	prepared	504
line	night	183
top	egg	141
side	dishe	67
eggs	egg	162
deliciou	salad	102
dish	favorite	198
tender	tender	1099
table	pizza	25
scoop	scoop	237
simple	menu	330
delicious	noodles	197
scoop	cream	174
away	got	96
good	side	533
taco	best	54
menu	took	23
seat	long	63
flavor	tasted	118
deliciou	chocolate	129
deliciousness	deliciou	44
wednesday	went	22
coma	food	234
good	eat	159
lamb	chops	419
grits	fried	23
orth	trip	150
ood	times	205
ready	place	78
side	salad	699
wait	name	184
great	brunch	36
waffles	fried	182
bbq	restaurants	13
ood	cheese	253
read	reviews	367
spot	parking	219
grey	earl	308
good	way	881
seated	back	47
heart	place	260
tender	side	31
salty	soup	77
ramen	noodles	534
shorter	wait	108
sandwiche	good	111
wait	stars	140
bleu	cheese	13
rice	combo	213
eat	great	1413
good	two	212
red	velvet	13
night	two	22
bad	came	69
ago	two	26
great	wait	185
ambiance	great	195
home	place	142
tonight	night	27
amazing	chicken	194
ice	good	717
sweet	side	69
chicken	waffle	318
tartine	bakery	212
macaroons	macaroons	610
decent	prices	204
waits	waits	181
eat	bar	381
delicious	rib	24
door	right	166
ame	taste	43
good	gyoza	159
bowl	egg	68
ain	back	493
eat	location	34
dessert	got	46
fancy	fan	22
try	cream	39
surpris	pleasantly	46
town	come	24
love	try	98
delicious	delicious	11546
table	long	441
meat	delicious	37
soon	definitely	160
places	place	66
dessert	dessert	2788
hours	hour	172
negative	place	14
coast	best	26
benedict	ordered	27
new	level	24
salad	pizza	185
ass	kick	22
ice	quality	23
customer	good	63
mouth	literally	223
frie	went	89
cool	place	537
angele	los	391
deliciousnes	deliciou	38
super	deliciou	175
perfect	combination	83
sure	place	138
ordered	table	26
pancakes	velvet	119
dish	taste	74
sauce	cream	74
friendly	friend	150
taste	sauce	204
seoul	bbq	13
joint	joint	914
window	table	34
cream	dessert	256
eating	eating	1201
good	goods	259
belly	ordered	35
food	spot	127
leches	cake	30
place	sweet	34
wine	wine	932
expectations	expectations	562
slaw	slaw	833
disappointed	ramen	76
bite	flavor	68
price	think	90
fresh	berries	41
delicious	salad	201
ood	least	56
bbq	try	41
speedy	service	40
meal	order	83
flavor	meat	527
comfort	food	616
weekend	lines	37
french	press	306
flavorful	tender	229
ood	caramel	237
sunday	brunch	273
priced	good	26
caramel	chocolate	74
deliciou	sweet	148
belly	buns	35
loved	place	539
back	park	109
good	spicy	268
slaw	fries	159
creamery	cream	282
deliciou	small	44
menu	two	59
ith	ramen	177
omething	looking	136
sucks	parking	151
eat	bbq	472
avoid	lines	192
pork	bbq	59
dipped	beef	185
cheese	burger	138
corner	restaurant	22
minute	wait	3457
simple	decor	23
burger	burger	4080
place	wait	742
great	ambiance	406
dish	tasty	39
place	thought	147
west	side	13
eat	house	33
pork	dish	40
cookies	cream	22
gets	packed	88
minute	hour	115
ridiculously	long	60
right	sweet	165
ordered	ordered	1334
syrup	sweet	22
four	four	90
reviews	good	213
bbq	love	160
buns	morning	158
lemonade	potato	26
eat	choice	59
dishe	meat	35
egg	belly	33
reat	ribs	136
noodle	bowl	198
ood	meal	314
reat	dish	112
times	place	224
restaurants	good	27
dessert	cream	180
table	sat	144
good	size	148
great	makes	76
coffee	caramel	23
parking	place	164
three	times	23
ood	right	57
popular	place	1093
salad	ramen	64
table	counter	44
impressive	pres	38
ramen	delicious	271
overall	place	50
fries	fried	142
years	coming	177
reat	make	49
grits	ordered	76
good	try	523
fries	fries	4036
amazing	went	36
ice	friendly	189
dinner	food	67
fabulous	food	14
menu	try	969
favorite	favorite	2119
ood	meat	433
reat	fries	129
special	special	2980
food	eating	207
ood	brisket	89
ramen	friends	62
bean	sprout	22
ood	salmon	85
ribs	sauce	283
eat	long	111
bbq	pork	11
heaven	food	76
friendly	super	253
combination	combination	558
delicious	fresh	295
super	fresh	23
bite	bit	107
bit	restaurant	16
street	park	550
customer	service	1342
bell	taco	197
ribs	try	136
superb	service	227
cool	thought	26
wait	sunday	51
review	great	142
eat	come	266
lines	place	178
good	dry	34
ring	order	75
super	nice	257
eat	amount	63
part	meal	631
hand	hands	119
street	side	76
meal	wait	135
good	food	8368
line	great	66
broth	noodles	510
point	food	57
scallop	scallops	142
casual	atmosphere	26
recommendation	recommendations	205
reek	food	181
city	cream	434
decor	nice	101
side	salty	39
place	eating	166
suck	suck	114
dessert	desserts	727
back	nice	33
small	group	15
service	best	221
bbq	wait	67
caramel	got	98
flavorful	soup	22
food	food	16024
city	breakfast	28
excellent	place	187
beautiful	restaurant	121
minutes	dinner	23
heavy	good	25
good	experience	746
vanilla	malted	139
great	burger	273
wait	took	70
large	ide	26
sushi	restaurant	172
vanilla	caramel	24
beignets	beignet	336
sucks	place	22
food	lines	144
delicious	looked	61
noodles	pork	151
occasion	place	58
dishes	two	25
deliciou	perfectly	34
side	beef	67
cream	sandwiches	80
mouth	taste	358
jack	cheese	12
sweet	chicken	24
wait	waited	159
simply	deliciou	122
problem	parking	24
service	star	197
worth	great	36
sauce	fish	136
worth	got	47
decor	place	240
good	lobster	183
glass	wine	58
flavor	flavors	2047
chicago	bbq	280
bbq	delicious	37
press	press	162
restaurant	walked	47
ood	eats	72
minutes	times	26
coffee	wait	27
back	fat	18
pot	find	63
table	dining	92
group	people	43
type	place	17
wait	line	2149
meal	came	75
order	waiter	77
best	smoque	46
new	york	715
hot	mustard	824
basis	basis	209
awesome	place	1469
good	comes	162
love	bbq	110
staff	friendly	818
part	part	644
entire	meal	164
table	sit	186
quickly	lines	78
syrup	side	70
order	waited	142
baked	goods	597
price	price	2600
outstanding	service	275
food	sit	92
perfectly	cooked	285
ried	rice	59
dish	night	488
eat	love	93
star	restaurant	275
meat	side	25
lot	place	411
moves	fast	34
bland	chicken	23
good	combo	92
size	burger	147
beans	ordered	71
place	things	348
ood	beans	133
part	menu	22
dipping	sauce	755
group	came	182
good	gumbo	45
salad	sides	230
good	portion	200
stand	stand	284
waited	hour	107
nutella	toast	64
angeles	places	59
deliciou	beignets	50
place	nice	274
ribs	pork	500
bland	meat	25
grilled	octopu	31
favorite	good	156
reat	flavors	130
craving	ramen	24
nice	surprise	66
reasonable	service	11
looking	good	220
amazing	fish	23
reat	taste	165
trip	trip	715
way	back	57
ridiculous	place	89
five	five	52
table	come	190
list	waiting	137
fresh	fish	1060
wednesday	night	107
ers	burgers	289
cold	food	24
ramen	small	108
lot	good	63
taste	difference	23
deliciousnes	delicious	39
worth	drive	379
good	dip	270
tokyo	sushi	63
wait	staff	226
korean	food	146
ain	think	93
high	food	37
fact	due	88
ramen	eating	155
selection	wine	122
disappointed	good	62
called	wait	28
sandwich	mustard	167
ood	menu	232
dish	think	35
fruit	fruit	233
hate	love	41
meal	table	24
good	tea	298
salted	carmel	93
chicken	sauce	72
lunch	went	358
flavor	salt	73
area	back	106
price	decent	139
mushroom	fries	387
ries	order	72
savory	sauce	12
fun	food	25
menu	bit	37
pretty	quick	309
wait	list	190
place	makes	22
list	definitely	63
wait	area	66
minutes	seat	92
size	small	113
tea	grits	22
ood	bit	189
dishe	side	175
ramen	taste	165
absolutely	amazing	252
parking	back	45
full	ribs	517
strawberry	caramel	124
macaron	car	132
beef	sandwiches	79
back	reason	139
restaurant	went	133
ood	big	81
bun	sauce	67
food	order	215
ramen	tasty	110
cream	tasted	168
rush	lunch	196
ribs	tender	174
place	beef	64
find	parking	382
come	back	476
asian	fusion	166
cream	caramel	644
lunch	friend	158
pepper	salt	29
small	pretty	141
items	back	45
amazing	sandwich	213
back	times	81
went	went	501
friendly	friendly	1859
city	good	142
steep	price	84
happy	camper	119
horrible	food	27
dip	beef	278
great	stuff	50
ice	place	181
meal	menu	22
beignet	apple	38
place	bbq	596
caramel	cream	207
flavors	definitely	63
expect	ong	104
nyc	ippudo	83
pastries	place	60
pretty	place	405
chop	lamb	182
buns	buns	1172
fresh	taste	76
tastic	food	178
fatty	broth	24
appetizer	good	110
sour	taste	12
decided	friends	78
great	cream	179
food	portions	138
bun	love	35
two	ordered	23
wait	going	66
place	bar	67
door	people	169
sauce	place	23
reat	restaurant	293
wait	best	207
side	definitely	57
service	restaurant	295
area	definitely	291
table	getting	63
hype	ramen	22
ordered	ramen	464
flavor	broth	390
expectation	expectation	38
mediocre	service	36
deliciou	taste	99
beignets	fish	96
huge	meat	11
awesome	sauce	192
bowl	good	167
servers	servers	175
option	menu	167
got	home	28
prepared	long	78
ood	lunch	51
beef	tacos	66
pancake	got	49
ribs	ribs	3306
delicious	super	229
tea	sweet	327
soup	ramen	340
eat	order	50
buttery	taste	16
mouth	place	24
worth	makes	42
soon	place	57
half	price	54
excellent	great	73
chocolate	cream	147
sandwiches	beef	152
banana	caramel	289
bit	disappointed	114
napoli	pizza	11
bottega	louie	1422
party	came	26
siz	burger	29
bananas	banana	60
sandwich	taste	22
sides	good	142
mouth	noodles	27
restaurant	restaurants	793
beautiful	presentation	24
regular	basis	190
hit	pot	476
dishe	good	152
back	tables	36
eat	taste	113
good	line	503
hrimp	ordered	106
night	friends	218
restaurant	bakery	75
spacious	restaurant	12
open	place	158
dinner	rib	75
best	experience	104
excited	place	412
weekend	line	212
wait	brunch	64
flavor	perfectly	172
ood	bar	53
try	came	42
top	fried	24
burrito	meat	171
fresh	sauce	57
vegetarian	ramen	11
people	lot	65
sauce	sweet	465
waiting	table	799
best	salad	59
happy	makes	70
good	sashimi	85
ood	company	69
caramel	love	134
ood	bbq	602
soup	broth	86
beignets	try	141
tender	ribs	651
great	coffee	160
decent	place	40
food	tables	66
perfection	noodles	27
table	take	55
better	pork	267
providence	ide	38
terrible	food	22
choice	menu	117
ramen	special	175
top	two	22
thin	noodles	55
special	lunch	267
visit	wait	23
food	cheap	139
dessert	back	64
lunch	dinner	80
amazing	bread	146
prices	service	74
park	place	71
side	bbq	225
skip	ine	174
hly	recommended	202
bbq	auce	193
good	value	196
good	pretty	1220
weekend	past	34
pieces	pie	38
waffle	frie	226
lamb	chop	39
table	make	52
ribs	onion	22
hours	later	64
ull	ordered	109
side	bit	202
table	sauce	27
different	taste	49
away	went	61
cheese	got	62
noodle	noodle	301
items	come	22
fries	great	65
ice	side	37
star	overall	111
smothered	sauce	12
sandwich	amazing	35
definitely	place	630
night	service	63
bite	place	56
reasonable	prices	1461
try	list	61
perfect	burger	25
cream	eating	70
rib	good	250
rite	line	60
sauce	ordered	263
food	location	25
price	portions	223
rib	place	120
huge	line	302
coconut	coconut	187
toffee	toffee	238
souffle	chocolate	172
mozzarella	cheese	12
star	wait	273
bread	good	179
flavorful	food	22
friends	come	65
ain	visit	59
real	deal	492
coleslaw	side	30
nyc	ramen	326
good	serve	66
seat	back	46
five	star	277
daikokuya	daikokuya	963
waiters	waiters	174
better	sauce	131
middl	restaurant	28
bbq	chicken	103
beans	cheese	70
amen	good	69
sandwich	friend	70
breakfast	food	166
hour	line	737
bowl	came	71
ramen	bowl	985
bar	eating	26
texture	taste	74
ood	price	422
meal	meal	5678
parking	space	24
sauce	best	162
beef	ribs	720
times	times	1975
half	wait	288
modern	ramen	499
eat	fries	104
mustard	dip	23
side	chicken	204
heavy	side	13
phils	bbq	81
spot	definitely	209
right	bbq	60
reat	thought	56
salt	flavors	112
small	bit	131
noodles	soup	183
minutes	hour	112
sushi	sushi	851
flavor	pork	327
shredded	beef	75
back	got	45
counter	got	45
try	line	66
reat	sandwiches	49
reason	line	74
amazing	dinner	23
eat	ervice	402
meat	ribs	165
found	place	171
michelin	stars	34
korean	bbq	767
minutes	lunch	70
hungry	people	64
place	best	1016
food	try	351
great	spot	112
service	delicious	124
find	find	554
overrated	way	26
sandwich	fried	213
brisket	pork	273
good	flavor	759
saturday	dinner	67
pancake	toast	128
cheese	waffle	74
tasted	amazing	42
great	sandwiches	148
worth	wait	14805
burgers	place	26
room	dining	224
dinner	great	241
bland	flavor	23
great	think	156
choices	choices	460
sides	two	72
cream	got	80
chocolate	favorite	62
good	croissant	36
flavor	fresh	121
crispy	fries	63
flavors	lavender	24
hollandaise	auce	68
salad	soup	25
taco	beef	34
salad	pork	141
food	line	498
restaurant	star	171
seat	got	71
potatoes	side	145
cream	shop	75
lamb	shank	52
rooms	rooms	28
taste	good	671
thi	places	77
akamaru	ramen	198
quickly	long	282
luck	luck	256
three	two	22
city	ramen	462
staff	place	74
ice	quick	47
cream	favorite	132
rain	side	14
meal	star	26
crawfish	crawfish	145
difficult	parking	354
mouth	heaven	157
better	ones	242
waited	food	27
croissant	croissant	666
middle	cream	15
best	cheese	46
place	overrated	118
experience	great	942
sandwich	fries	22
fries	pizza	154
almond	croissant	64
network	network	140
food	course	64
frie	waffle	482
salt	coffee	48
bite	food	63
parking	line	90
tasted	ramen	68
great	quality	175
bit	broth	16
best	tasted	96
morning	bun	642
noodles	taste	26
ood	amount	397
long	prepared	91
honey	honey	236
table	seated	335
friendly	rvice	105
cold	good	28
fresh	tasted	128
delicious	bbq	407
top	ramen	83
size	portions	25
complete	meal	43
ago	place	161
afternoon	wait	33
hour	wait	4583
good	sides	357
roll	salmon	217
food	two	160
sugar	cream	153
bit	portion	24
urt	yogurt	66
